cm.DESPC,cm.DESSC,cm.DESWC,cm.DESPL,cm.DESPLd,cm.DESSL,cm.DESSLd,cm.DESWLsy,cm.DESWLsyd,cm.DESWLlt,cm.DESWLltd,cm.CRFNO1,cm.CRFAO1,cm.CRFSO1,cm.CRFNOa,cm.CRFAOa,cm.CRFSOa,cm.CRFCWO1,cm.CRFCWO1d,cm.CRFCWOa,cm.CRFCWOad,cm.CRFANP1,cm.CRFANPa,cm.LSASS1,cm.LSASS1d,cm.LSASSp,cm.LSASSpd,cm.LSAPP1,cm.LSAPP1d,cm.LSAGN,cm.LSAGNd,cm.LDTTRc,cm.LDTTRa,cm.LDMTLDa,cm.LDVOCDa,cm.CNCAll,cm.CNCCaus,cm.CNCLogic,cm.CNCADC,cm.CNCTemp,cm.CNCAdd,cm.CNCPos,cm.CNCNeg,cm.CNCAlter,cm.CNCConclu,cm.CNCExpli,cm.CNCConce,cm.CNCCondi,cm.CNCConfor,cm.CNCFinal,cm.CNCProp,cm.CNCComp,cm.CNCConse,cm.CNCInte,cm.SMCAUSv,cm.SMCAUSvp,cm.SMCAUSr,cm.SMCAUSlsa,cm.SMCAUSwn,cm.SYNLE,cm.SYNMEDpos,cm.SYNMEDwrd,cm.SYNMEDlem,cm.SYNSTRUTa,cm.SYNSTRUTt,cm.DRNP,cm.DRVP,cm.DRAP,cm.DRPP,cm.DRPVAL,cm.DRNEG,cm.DRGERUND,cm.DRINF,cm.WRDNOUN,cm.WRDVERB,cm.WRDADJ,cm.WRDADV,cm.WRDPRO,cm.WRDPRP1s,cm.WRDPRP1p,cm.WRDPRP2,cm.WRDPRP3s,cm.WRDPRP3p,cm.WRDFRQc,cm.WRDFRQa,cm.WRDFRQmc,cm.WRDAOAc,cm.WRDFAMc,cm.WRDCNCc,cm.WRDIMGc,cm.WRDMEAc,cm.RDFRE,cm.RDFKGL,cm.RDL2,liwc.funct,liwc.pronoun,liwc.ppron,liwc.i,liwc.we,liwc.you,liwc.shehe,liwc.they,liwc.ipron,liwc.article,liwc.verb,liwc.auxverb,liwc.past,liwc.present,liwc.future,liwc.adverb,liwc.preps,liwc.conj,liwc.negate,liwc.quant,liwc.number,liwc.swear,liwc.social,liwc.family,liwc.friend,liwc.humans,liwc.affect,liwc.posemo,liwc.negemo,liwc.anx,liwc.anger,liwc.sad,liwc.cogmech,liwc.insight,liwc.cause,liwc.discrep,liwc.tentat,liwc.certain,liwc.inhib,liwc.incl,liwc.excl,liwc.percept,liwc.see,liwc.hear,liwc.feel,liwc.bio,liwc.body,liwc.health,liwc.sexual,liwc.ingest,liwc.relativ,liwc.motion,liwc.space,liwc.time,liwc.work,liwc.achieve,liwc.leisure,liwc.home,liwc.money,liwc.relig,liwc.death,liwc.assent,liwc.nonfl,liwc.filler, add.greeting, add.compliment, add.ners
28,11,6,0,0,5,6,0,11,6,6,2,1,3,0,4,13,7,0,2,0,3,12,0,0,3,5,4,1,0,0,1,22,2,2,3,3,0,2,10,2,3,0,1,1,6,1,1,5,3,4,1,6,6,2,4,0,0,1,2,0,0,3,0,1,3,72,3.0,0.0,20.666666666666668,14.055445761538676,1.7083333333333333,1.0269262216871924,4.354838709677419,2.7713789172572,1,1,-1,1,1,-1,0.04313725490196079,0.041962616782417056,0.03754538852578068,0.03473486344376699,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9,0.8032786885245902,86.82333333333335,0.8583588033713071,2.0,1.0,6.0,0.0,0.0,3.0,20.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,0.3333333333333333,0.0,7.0,-1,0.865079365079365,0.9841269841269842,0.9841269841269842,0.6768181220632133,0.6768181220632133,1,2,0,0,0,0,0,2,11,9,2,8,5,0,0,0,0,0,6.507470803533008,1.8729508712891976,6.294111105056516,417.3333333333333,581.1851851851852,279.84615384615387,292.962962962963,309.7916666666667,32.25240437158473,13.812131147540985,138.47480770251673,0,1,2
28,11,6,0,0,5,6,0,11,6,6,2,1,3,0,4,13,7,0,2,0,3,12,0,0,3,5,4,1,0,0,1,22,2,2,3,3,0,2,10,2,3,0,1,1,6,1,1,5,3,4,1,6,6,2,4,0,0,1,2,0,0,3,0,1,3,72,3.0,0.0,20.666666666666668,14.055445761538676,1.7083333333333333,1.0269262216871924,4.354838709677419,2.7713789172572,1,1,-1,1,1,-1,0.04313725490196079,0.041962616782417056,0.03754538852578068,0.03473486344376699,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9,0.8032786885245902,86.82333333333335,0.8583588033713071,2.0,1.0,6.0,0.0,0.0,3.0,20.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,0.3333333333333333,0.0,7.0,-1,0.865079365079365,0.9841269841269842,0.9841269841269842,0.6768181220632133,0.6768181220632133,1,2,0,0,0,0,0,2,11,9,2,8,5,0,0,0,0,0,6.507470803533008,1.8729508712891976,6.294111105056516,417.3333333333333,581.1851851851852,279.84615384615387,292.962962962963,309.7916666666667,32.25240437158473,13.812131147540985,138.47480770251673,0,1,2
14,6,3,0,0,3,1,2,3,3,5,1,0,1,0,1,7,1,0,1,0,4,7,0,0,3,4,3,1,0,1,0,10,3,2,1,3,1,1,5,1,2,0,1,1,3,2,1,1,2,6,3,3,3,6,6,0,0,1,0,0,0,1,0,1,3,35,3.0,0.0,10.333333333333334,8.498365855987974,2.085714285714286,1.2688908674954853,5.516129032258065,3.2316076868046952,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.967741935483871,269.08000000000027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,-1,1.0,1.0,1.0,0.36201326690991126,0.36201326690991126,2,1,0,0,2,0,1,0,9,5,3,1,0,0,0,0,0,0,6.546802467190097,1.8789767575038767,6.321050657976645,376.0,583.4545454545455,275.3636363636364,286.72727272727275,318.9,7.402643678160956,14.628275862068964,117.52051520155042,0,1,2
20,8,5,0,0,5,2,3,4,4,7,2,1,2,0,1,9,2,0,3,0,4,9,0,0,3,4,2,2,0,1,0,17,4,3,1,5,1,3,7,1,3,0,1,2,6,3,3,1,6,11,4,6,5,6,6,1,0,3,0,0,2,1,0,1,3,47,3.0,0.0,14.0,8.640987597877148,2.021276595744681,1.2245560278361698,5.5,3.1490739379485304,0,0,-1,0,0,-1,0.025,0.025,0.016666666666666666,0.023570226039551587,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9545454545454546,0.9047619047619048,123.48000000000002,0.9047619047619054,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,4.0,-1,0.95,1.0,1.0,0.2938575581523186,0.2938575581523186,1,2,0,0,2,0,1,0,12,6,2,2,0,0,0,0,0,0,6.552548976063576,1.879854130596278,6.048506747135608,397.4,579.9473684210526,287.8888888888889,299.7894736842105,313.3333333333333,13.593846153846187,14.592820512820516,108.59607378023223,0,0,2
50,18,13,1,0,12,9,4,12,10,14,6,2,7,1,7,23,11,0,4,1,7,18,0,0,6,3,2,1,0,1,0,42,5,8,3,8,4,6,18,5,5,0,1,2,7,3,2,3,10,20,7,16,14,7,7,1,0,4,0,0,1,7,0,1,5,110,5.0,0.0,19.6,20.809613163151305,1.9363636363636363,1.2136628367196394,4.775510204081633,3.2183485822444173,0,0,-1,0,1,-1,0.010532687651331718,0.014199270616363922,0.007896524320038586,0.015101253057035986,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.8,0.7346938775510204,88.04065040650407,0.8491681710826586,3.0,1.0,7.0,1.0,1.0,4.0,22.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,-1,0.9047619047619048,0.9714285714285715,0.9714285714285715,0.6083435423440477,0.6083435423440477,2,2,1,0,4,0,2,2,26,11,2,11,1,0,0,0,0,0,6.575893454120717,1.88341045539037,6.070055496111431,354.9166666666667,585.38,304.3,322.3,327.4130434782609,8.935626373626405,16.534373626373625,127.59881377412758,0,0,1
27,11,7,1,0,6,4,2,7,7,8,4,1,2,1,1,11,5,0,3,1,3,11,0,0,4,5,4,1,0,1,0,24,4,4,2,5,1,2,12,1,4,0,1,2,4,2,2,1,3,11,5,8,7,6,6,0,0,3,0,0,1,4,0,1,4,58,4.0,0.0,12.5,9.069178573608527,1.7758620689655173,1.1704415638234438,4.38,3.148904571434327,0,0,-1,0,0,-1,0.0,0.0,0.015503875968992248,0.034667720581392086,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9545454545454546,0.84,87.49999999999999,0.860128817484441,2.0,1.0,2.0,2.0,0.0,2.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,6.0,-1,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.6822244991079963,0.6822244991079963,1,2,0,0,2,0,1,1,9,8,2,3,1,0,0,0,0,0,6.501092207394651,1.8719701946926812,6.1987158256553645,380.0,589.3913043478261,276.4782608695652,295.2173913043478,322.42857142857144,26.723750000000024,12.2025,134.43494005099217,0,1,3
13,6,3,0,0,3,1,2,3,3,6,2,0,2,0,1,5,1,0,1,0,3,6,0,0,3,4,3,1,0,1,0,12,3,2,1,4,1,2,5,1,3,0,1,2,4,2,2,1,2,7,4,3,4,5,5,0,0,2,0,0,0,1,0,1,3,30,3.0,0.0,8.666666666666666,9.428090415820634,1.9333333333333333,1.2015315896469556,5.1923076923076925,3.063673395542712,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9615384615384616,189.28000000000014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,-1,1.0,1.0,1.0,0.6305582419667735,0.6305582419667735,2,1,0,0,2,0,1,0,6,5,2,1,0,0,0,0,0,0,6.609626937634398,1.8885272131837691,6.334225815232965,376.0,583.4545454545455,275.3636363636364,286.72727272727275,318.9,22.465000000000003,12.113333333333337,134.27648780926302,0,1,1
35,14,9,1,0,8,6,2,10,9,10,5,1,4,1,2,14,5,0,4,2,3,14,0,0,5,5,4,1,0,1,0,30,4,6,2,8,2,2,13,3,5,0,1,2,4,2,2,1,4,14,6,10,9,6,6,0,0,3,0,0,1,5,0,1,4,73,4.0,0.0,16.0,13.360389215887388,1.821917808219178,1.1588124399265236,4.484375,3.112435679556286,0,0,-1,0,0,-1,0.0,0.0,0.011695906432748537,0.0261528418421028,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.8928571428571429,0.78125,81.92000000000002,0.8403075501750145,2.0,1.0,4.0,2.0,0.0,2.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,6.0,-1,1.0,1.0,1.0,0.6977324129770084,0.6977324129770084,1,2,0,0,2,0,2,1,14,8,2,4,1,0,0,0,0,0,6.521020121072417,1.8750308239871079,6.177808535752815,367.375,586.1176470588235,292.9117647058824,312.4117647058824,326.83870967741933,21.687039473684223,13.774517543859652,134.92142184635975,0,1,3
15,8,4,0,0,4,1,3,4,4,6,1,1,1,0,1,6,1,0,2,0,4,8,0,0,3,4,3,1,0,1,0,13,4,3,1,4,2,2,5,1,2,0,1,1,3,2,1,1,2,7,4,3,5,7,7,0,0,1,0,0,0,1,0,1,3,37,3.0,0.0,11.0,8.286535263104035,2,1.1547005383792515,5.242424242424242,2.913191554316258,0,0,-1,0,0,-1,0.016129032258064516,0.016129032258064516,0.01075268817204301,0.015206597444871989,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9444444444444444,0.9393939393939394,152.46000000000015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,-1,1.0,1.0,1.0,0.38055824196677346,0.38055824196677346,1,2,0,0,2,0,1,0,7,7,2,2,1,0,0,1,0,0,6.6130606816054405,1.8890465847589144,6.399736143489136,332.8,587.0666666666667,293.06666666666666,305.06666666666666,336.85714285714283,16.23053763440862,13.56258064516129,121.24706400302999,0,0,1
98,37,16,4,1,9,10,2,31,10,41,13,9,24,3,2,29,27,2,13,3,14,34,0,1,11,16,10,6,1,3,1,90,17,8,19,30,6,14,33,18,9,3,2,5,12,6,3,2,13,32,13,21,14,8,11,1,0,8,0,1,1,5,0,1,17,212,17.0,0.0,10.882352941176471,7.910397870124348,1.778301886792453,0.9199736980560405,4.751351351351351,2.487332406047461,1,2,-1,3,15,-1,0.02075334591147368,0.03184314443731305,0.02268418882097077,0.03704451793787705,1,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.7659574468085106,0.6868131868131868,116.84162895927602,0.8590299729103037,7.0,13.0,13.0,2.0,0.0,9.0,51.0,8.0,1.0,0.0,13.0,13.0,1.0,0.0,14.0,0.0,13.0,13.0,14.0,14.0,27.0,0.8666666666666667,0.0,26.0,-1,0.8571168029501363,0.9930555555555556,0.9930555555555556,0.5677477808287948,0.5677477808287948,3,12,1,0,3,0,3,11,31,41,6,16,24,2,0,4,1,0,6.488394987887352,1.8700151947207035,6.382605939171797,382.1666666666667,574.1477272727273,275.1566265060241,299.7386363636364,333.3544303797468,34.92520460358057,11.076828644501283,132.5840575877561,1,1,9
15,8,4,0,0,4,1,3,4,4,6,1,1,1,0,1,6,1,0,2,0,4,8,0,0,3,4,3,1,0,1,0,13,4,3,1,4,2,2,5,1,2,0,1,1,3,2,1,1,2,7,4,3,5,7,7,0,0,1,0,0,0,1,0,1,3,37,3.0,0.0,11.0,8.286535263104035,2,1.1547005383792515,5.242424242424242,2.913191554316258,0,0,-1,0,0,-1,0.016129032258064516,0.016129032258064516,0.01075268817204301,0.015206597444871989,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9444444444444444,0.9393939393939394,152.46000000000015,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,-1,1.0,1.0,1.0,0.38055824196677346,0.38055824196677346,1,2,0,0,2,0,1,0,7,7,2,2,1,0,0,1,0,0,6.6130606816054405,1.8890465847589144,6.399736143489136,332.8,587.0666666666667,293.06666666666666,305.06666666666666,336.85714285714283,16.23053763440862,13.56258064516129,121.24706400302999,0,0,1
16,7,4,1,0,3,1,2,3,3,7,3,1,2,0,1,6,2,0,1,0,3,7,0,0,3,3,2,1,0,1,0,13,4,2,1,3,1,3,5,1,2,0,1,1,4,2,2,1,3,8,5,4,4,5,5,0,0,2,0,0,0,1,0,1,3,39,3.0,0.0,11.333333333333334,8.219218670625303,1.9743589743589745,1.2667234876096987,5.205882352941177,3.2968738469389085,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9705882352941176,323.67999999999995,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,-1,0.9583333333333333,1.0,1.0,0.402723768942682,0.402723768942682,1,2,0,0,4,0,1,0,7,6,1,3,1,1,0,0,0,0,6.606147439203775,1.8880006457028475,6.193263224253539,377.75,587.4,284.1333333333333,294.1333333333333,326.85714285714283,13.589583333333366,14.013750000000002,117.17879327334991,0,0,3
17,7,4,0,0,4,2,3,3,3,8,2,2,1,0,1,7,1,0,2,0,6,7,0,0,3,4,3,1,0,1,0,13,4,3,1,4,1,2,5,1,2,0,1,1,4,3,1,1,5,10,5,5,3,6,6,0,0,1,0,0,2,1,0,1,3,39,3.0,0.0,11.666666666666666,8.178562764256865,2.051282051282051,1.255487281134468,5.514285714285714,3.237030637318525,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9428571428571428,171.49999999999994,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,6.0,-1,0.9583333333333333,1.0,1.0,0.27489580926417984,0.27489580926417984,1,2,0,0,5,0,1,0,8,7,1,2,1,0,0,0,0,0,6.504500904941405,1.872494384184904,6.11028872888435,377.75,587.6666666666666,265.3333333333333,277.6,309.2857142857143,8.524545454545489,14.803030303030301,107.49972370762679,0,0,1
161,64,23,1,1,18,17,6,57,28,70,22,14,37,7,15,43,41,0,38,3,24,56,0,5,17,32,25,1,0,0,1,162,32,14,39,55,26,30,47,36,23,10,4,10,22,10,0,11,27,58,17,31,22,16,20,4,1,9,1,0,1,5,1,1,40,401,40.0,0.0,8.3,6.3921827257987545,1.8977556109725686,1.1903864709096321,5.048192771084337,2.9459124814531537,1,3,-1,9,38,-1,0.021347162709641487,0.04190319723710864,0.016473257008286925,0.04054719300984609,1,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.671957671957672,0.6371951219512195,168.535229360553,0.8833172642298257,6.0,20.0,24.0,2.0,0.0,13.0,79.0,9.0,2.0,2.0,20.0,20.0,4.0,2.0,20.0,0.0,21.0,20.0,23.0,15.0,35.0,1.25,0.0,40.0,-1,0.8785401002506267,0.9883040935672515,0.9883040935672515,0.5208827724616456,0.5208827724616456,6,24,0,0,2,0,0,23,49,79,26,35,29,1,0,4,0,0,6.4681956671243155,1.8668971928225842,6.3888313031105195,382.0,574.125,286.3841059602649,313.2559523809524,347.04285714285714,21.577473926380378,12.274389570552149,129.88020064242733,1,3,19
16,7,4,0,0,4,2,3,3,3,7,3,1,2,0,1,6,2,0,1,0,3,7,0,0,2,3,2,1,0,1,0,13,4,2,1,3,1,3,5,1,2,0,1,1,4,2,2,1,3,8,5,4,4,5,5,0,0,2,0,0,0,1,0,1,3,37,3.0,0.0,11.0,8.286535263104035,2,1.2909944487358056,5.242424242424242,3.321466479974489,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9696969696969697,304.9200000000003,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,-1,0.9,1.0,1.0,0.2848615919288653,0.2848615919288653,1,2,0,0,4,0,1,0,7,6,1,3,0,0,0,0,0,0,6.609109849195982,1.8884489775025513,6.182715665376886,377.75,584.5,269.92857142857144,281.92857142857144,313.0769230769231,13.501505376344113,13.943225806451615,109.71892610448474,0,0,1
29,14,9,0,0,9,6,5,8,7,11,4,1,4,0,2,9,3,0,4,0,6,14,0,1,4,6,4,2,0,2,0,24,6,3,1,4,2,5,9,1,3,0,1,2,7,4,2,2,3,11,6,5,7,10,8,0,0,5,1,0,0,2,0,1,3,62,3.0,0.0,18.666666666666668,12.472191289246473,1.8387096774193548,1.119038644597019,4.732142857142857,2.793430248103648,0,0,-1,0,0,-1,0.0,0.0,0.009433962264150943,0.021094980919809336,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9230769230769231,0.875,125.44000000000001,0.8990693094466686,1.0,2.0,2.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,7.0,-1,1.0,1.0,1.0,0.28530435711431656,0.28530435711431656,1,2,0,0,4,0,1,0,9,10,4,3,3,0,0,1,0,0,6.623906922275916,1.8906853653954532,6.501241979270806,341.1666666666667,586.7037037037037,270.34615384615387,292.25925925925924,329.68,25.63166666666669,14.155925925925924,116.81894706695853,0,0,4
17,9,5,0,0,5,2,4,4,4,7,2,1,2,0,1,6,1,0,2,0,4,9,0,0,3,4,3,1,0,1,0,14,4,3,1,4,2,3,5,1,2,0,1,1,4,2,2,1,2,8,5,3,6,8,8,0,0,2,0,0,0,1,0,1,4,42,4.0,0.0,9.25,7.790218225441442,2.0238095238095237,1.1579648934839222,5.351351351351352,2.924419242102482,0,0,-1,0,0,-1,0.01075268817204301,0.015206597444871989,0.005376344086021505,0.012021870846773062,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9523809523809523,0.9459459459459459,191.66,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,-1,0.9333333333333332,1.0,1.0,0.6342841043625463,0.6342841043625463,1,2,0,0,2,0,1,0,8,8,3,2,1,0,0,1,0,0,6.614886703434885,1.8893226701995185,6.4258899404796015,332.8,588.6875,288.8125,303.125,336.06666666666666,14.250892857142901,13.445357142857144,137.10192033362563,0,0,1
20,7,4,0,0,4,2,3,3,4,9,3,3,2,0,1,7,2,0,3,1,6,8,0,0,4,6,5,1,0,1,0,18,5,4,1,6,1,3,6,1,3,0,1,2,5,3,2,1,5,12,7,5,5,8,8,0,0,2,0,0,2,1,0,1,4,46,4.0,0.0,10.0,7.648529270389178,2.0652173913043477,1.2893094432988965,5.575,3.2162672463587354,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9545454545454546,0.95,223.99999999999983,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.0,6.0,-1,0.9523809523809524,1.0,1.0,0.6934718838012177,0.6934718838012177,1,3,0,0,4,0,1,0,9,8,2,3,1,0,0,0,0,0,6.385472185607581,1.854025439077115,6.049394702154549,377.75,589.25,272.4375,287.25,318.4,5.729342105263186,14.82026315789474,131.80879666965922,0,1,1
17,7,4,0,0,4,2,3,3,3,8,2,2,1,0,1,7,1,0,2,0,6,7,0,0,3,4,3,1,0,1,0,13,4,3,1,4,1,2,5,1,2,0,1,1,4,3,1,1,5,10,5,5,3,6,6,0,0,1,0,0,2,1,0,1,3,39,3.0,0.0,11.666666666666666,8.178562764256865,2.051282051282051,1.255487281134468,5.514285714285714,3.237030637318525,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9428571428571428,171.49999999999994,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,6.0,-1,0.9583333333333333,1.0,1.0,0.27489580926417984,0.27489580926417984,1,2,0,0,5,0,1,0,8,7,1,2,1,0,0,0,0,0,6.504500904941405,1.872494384184904,6.11028872888435,377.75,587.6666666666666,265.3333333333333,277.6,309.2857142857143,8.524545454545489,14.803030303030301,107.49972370762679,0,0,1
89,26,15,1,0,14,11,4,21,20,48,14,19,22,2,9,34,15,0,16,3,17,31,0,3,12,22,22,0,0,0,0,99,25,10,17,24,11,15,37,15,14,8,2,4,11,3,2,4,17,35,14,17,15,8,7,3,0,5,2,0,1,7,0,1,25,254,25.0,0.0,8.12,5.750269558898956,1.811023622047244,1.129778623700337,4.955665024630542,2.9433075001604676,1,2,-1,6,17,-1,0.02123821025994939,0.03185963750227876,0.02156596525083355,0.04476458256091131,1,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.7478991596638656,0.6716417910447762,129.76383170061445,0.8714921957301142,6.0,6.0,11.0,4.0,1.0,9.0,50.0,6.0,0.0,1.0,6.0,6.0,1.0,1.0,6.0,0.0,6.0,6.0,6.0,17.0,23.0,0.3333333333333333,0.0,25.0,-1,0.8952177050003137,0.9912165129556435,0.9912165129556435,0.5328724256664923,0.5328724256664923,4,15,0,0,2,0,1,16,37,49,13,20,11,1,0,7,0,0,6.510435952706487,1.873406420599894,6.380227233652358,407.72222222222223,577.5757575757576,288.28723404255317,318.45454545454544,347.1904761904762,27.75855247524754,11.394863366336637,130.41849437303773,1,5,12
17,7,4,0,0,4,2,3,3,3,8,2,2,1,0,1,7,1,0,2,0,6,7,0,0,3,4,3,1,0,1,0,13,4,3,1,4,1,2,5,1,2,0,1,1,4,3,1,1,5,10,5,5,3,6,6,0,0,1,0,0,2,1,0,1,3,39,3.0,0.0,11.666666666666666,8.178562764256865,2.051282051282051,1.255487281134468,5.514285714285714,3.237030637318525,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9428571428571428,171.49999999999994,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,6.0,-1,0.9583333333333333,1.0,1.0,0.27489580926417984,0.27489580926417984,1,2,0,0,5,0,1,0,8,7,1,2,1,0,0,0,0,0,6.504500904941405,1.872494384184904,6.11028872888435,377.75,587.6666666666666,265.3333333333333,277.6,309.2857142857143,8.524545454545489,14.803030303030301,107.49972370762679,0,0,1
29,14,9,0,0,9,6,5,8,7,11,4,1,4,0,2,9,3,0,4,0,6,14,0,1,4,6,4,2,0,2,0,24,6,3,1,4,2,5,9,1,3,0,1,2,7,4,2,2,3,11,6,5,7,10,8,0,0,5,1,0,0,2,0,1,3,64,3.0,0.0,19.333333333333332,13.199326582148887,1.859375,1.1108010480072334,4.793103448275862,2.7652936533573524,0,0,-1,0,0,-1,0.0,0.0,0.00909090909090909,0.020327890704543543,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9259259259259259,0.8793103448275862,134.56,0.9051350947902678,1.0,2.0,2.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,7.0,-1,1.0,1.0,1.0,0.2741794893721299,0.2741794893721299,1,2,0,0,4,0,1,0,9,11,4,3,3,0,0,1,0,0,6.54476331021835,1.878665235257736,6.427892536821594,341.1666666666667,586.7037037037037,270.34615384615387,292.25925925925924,329.68,23.220476190476234,14.657857142857146,114.50820155557129,0,0,5
